No Agenda,Tanggal,No. Bukti,Sumber Dana,Bank Tujuan,Kriteria CF,Penerima/dari,Uraian,Debet,Kredit,@,Edit Uraian,Revisi Nominal,Nilai Ajuan,Uraian Asli
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
,,,,  ,  ,  ,  ,,  - ,,,,  - ,  
